@ingestionTime,@timestamp,IngestDelaySecs,IngestDelayMins,TimeStampEpoch,SentTimeEpoch,SentTime,TimeStampDelaySec,srcPort
2022-03-03 19:33:04.933,2022-03-03 19:29:42.000,202.933,3.3822,1646335782,1646335809,2022-03-03 19:30:09.000,-27,5953
2022-03-03 19:33:04.933,2022-03-03 19:29:42.000,202.933,3.3822,1646335782,1646335810,2022-03-03 19:30:10.000,-28,5954
2022-03-03 19:33:04.933,2022-03-03 19:29:42.000,202.933,3.3822,1646335782,1646335811,2022-03-03 19:30:11.000,-29,5955
2022-03-03 19:33:04.933,2022-03-03 19:29:42.000,202.933,3.3822,1646335782,1646335812,2022-03-03 19:30:12.000,-30,5956
2022-03-03 19:33:04.933,2022-03-03 19:29:42.000,202.933,3.3822,1646335782,1646335813,2022-03-03 19:30:13.000,-31,5957
2022-03-03 19:33:04.933,2022-03-03 19:29:42.000,202.933,3.3822,1646335782,1646335814,2022-03-03 19:30:14.000,-32,5958
2022-03-03 19:33:04.933,2022-03-03 19:29:42.000,202.933,3.3822,1646335782,1646335815,2022-03-03 19:30:15.000,-33,5959
2022-03-03 19:33:04.933,2022-03-03 19:29:42.000,202.933,3.3822,1646335782,1646335816,2022-03-03 19:30:16.000,-34,5960
2022-03-03 19:33:04.933,2022-03-03 19:29:42.000,202.933,3.3822,1646335782,1646335817,2022-03-03 19:30:17.000,-35,5961
2022-03-03 19:33:04.933,2022-03-03 19:29:42.000,202.933,3.3822,1646335782,1646335818,2022-03-03 19:30:18.000,-36,5962
2022-03-03 19:33:04.933,2022-03-03 19:29:42.000,202.933,3.3822,1646335782,1646335819,2022-03-03 19:30:19.000,-37,5963
2022-03-03 19:33:04.933,2022-03-03 19:29:42.000,202.933,3.3822,1646335782,1646335820,2022-03-03 19:30:20.000,-38,5964
2022-03-03 19:33:04.933,2022-03-03 19:29:42.000,202.933,3.3822,1646335782,1646335821,2022-03-03 19:30:21.000,-39,5965
2022-03-03 19:33:04.933,2022-03-03 19:29:42.000,202.933,3.3822,1646335782,1646335822,2022-03-03 19:30:22.000,-40,5966
2022-03-03 19:33:04.933,2022-03-03 19:29:42.000,202.933,3.3822,1646335782,1646335823,2022-03-03 19:30:23.000,-41,5967
2022-03-03 19:33:04.933,2022-03-03 19:29:42.000,202.933,3.3822,1646335782,1646335824,2022-03-03 19:30:24.000,-42,5968
2022-03-03 19:33:04.933,2022-03-03 19:29:42.000,202.933,3.3822,1646335782,1646335825,2022-03-03 19:30:25.000,-43,5969
2022-03-03 19:33:04.933,2022-03-03 19:29:42.000,202.933,3.3822,1646335782,1646335826,2022-03-03 19:30:26.000,-44,5970
2022-03-03 19:33:04.933,2022-03-03 19:29:42.000,202.933,3.3822,1646335782,1646335827,2022-03-03 19:30:27.000,-45,5971
2022-03-03 19:33:04.933,2022-03-03 19:29:42.000,202.933,3.3822,1646335782,1646335828,2022-03-03 19:30:28.000,-46,5972
2022-03-03 19:33:04.933,2022-03-03 19:29:42.000,202.933,3.3822,1646335782,1646335829,2022-03-03 19:30:29.000,-47,5973
2022-03-03 19:33:04.933,2022-03-03 19:29:42.000,202.933,3.3822,1646335782,1646335830,2022-03-03 19:30:30.000,-48,5974
2022-03-03 19:33:04.933,2022-03-03 19:29:42.000,202.933,3.3822,1646335782,1646335831,2022-03-03 19:30:31.000,-49,5975
2022-03-03 19:33:04.933,2022-03-03 19:29:42.000,202.933,3.3822,1646335782,1646335832,2022-03-03 19:30:32.000,-50,5976
2022-03-03 19:33:04.933,2022-03-03 19:29:42.000,202.933,3.3822,1646335782,1646335833,2022-03-03 19:30:33.000,-51,5977
2022-03-03 19:33:04.933,2022-03-03 19:29:42.000,202.933,3.3822,1646335782,1646335834,2022-03-03 19:30:34.000,-52,5978
2022-03-03 19:33:04.933,2022-03-03 19:29:42.000,202.933,3.3822,1646335782,1646335835,2022-03-03 19:30:35.000,-53,5979
2022-03-03 19:33:04.933,2022-03-03 19:29:42.000,202.933,3.3822,1646335782,1646335836,2022-03-03 19:30:36.000,-54,5980
2022-03-03 19:33:04.933,2022-03-03 19:29:42.000,202.933,3.3822,1646335782,1646335837,2022-03-03 19:30:37.000,-55,5981
2022-03-03 19:33:04.933,2022-03-03 19:29:42.000,202.933,3.3822,1646335782,1646335838,2022-03-03 19:30:38.000,-56,5982
2022-03-03 19:33:04.933,2022-03-03 19:29:42.000,202.933,3.3822,1646335782,1646335839,2022-03-03 19:30:39.000,-57,5983
2022-03-03 19:33:04.933,2022-03-03 19:29:42.000,202.933,3.3822,1646335782,1646335840,2022-03-03 19:30:40.000,-58,5984
2022-03-03 19:33:04.933,2022-03-03 19:29:42.000,202.933,3.3822,1646335782,1646335841,2022-03-03 19:30:41.000,-59,5985
2022-03-03 19:33:04.899,2022-03-03 19:30:42.000,142.899,2.3817,1646335842,1646335842,2022-03-03 19:30:42.000,0,5986
2022-03-03 19:33:04.899,2022-03-03 19:30:42.000,142.899,2.3817,1646335842,1646335843,2022-03-03 19:30:43.000,-1,5987
2022-03-03 19:33:04.899,2022-03-03 19:30:42.000,142.899,2.3817,1646335842,1646335844,2022-03-03 19:30:44.000,-2,5988
2022-03-03 19:33:04.899,2022-03-03 19:30:42.000,142.899,2.3817,1646335842,1646335845,2022-03-03 19:30:45.000,-3,5989
2022-03-03 19:33:04.899,2022-03-03 19:30:42.000,142.899,2.3817,1646335842,1646335846,2022-03-03 19:30:46.000,-4,5990
2022-03-03 19:33:04.899,2022-03-03 19:30:42.000,142.899,2.3817,1646335842,1646335847,2022-03-03 19:30:47.000,-5,5991
2022-03-03 19:33:04.899,2022-03-03 19:30:42.000,142.899,2.3817,1646335842,1646335848,2022-03-03 19:30:48.000,-6,5992
2022-03-03 19:33:04.899,2022-03-03 19:30:42.000,142.899,2.3817,1646335842,1646335849,2022-03-03 19:30:49.000,-7,5993
2022-03-03 19:33:04.899,2022-03-03 19:30:42.000,142.899,2.3817,1646335842,1646335850,2022-03-03 19:30:50.000,-8,5994
2022-03-03 19:33:04.899,2022-03-03 19:30:42.000,142.899,2.3817,1646335842,1646335851,2022-03-03 19:30:51.000,-9,5995
2022-03-03 19:33:04.899,2022-03-03 19:30:42.000,142.899,2.3817,1646335842,1646335852,2022-03-03 19:30:52.000,-10,5996
2022-03-03 19:33:04.899,2022-03-03 19:30:42.000,142.899,2.3817,1646335842,1646335853,2022-03-03 19:30:53.000,-11,5997
2022-03-03 19:33:04.899,2022-03-03 19:30:42.000,142.899,2.3817,1646335842,1646335854,2022-03-03 19:30:54.000,-12,5998
2022-03-03 19:33:04.899,2022-03-03 19:30:42.000,142.899,2.3817,1646335842,1646335855,2022-03-03 19:30:55.000,-13,5999
2022-03-03 19:33:04.899,2022-03-03 19:30:42.000,142.899,2.3817,1646335842,1646335856,2022-03-03 19:30:56.000,-14,6000
2022-03-03 19:33:04.899,2022-03-03 19:30:42.000,142.899,2.3817,1646335842,1646335857,2022-03-03 19:30:57.000,-15,6001
2022-03-03 19:33:04.899,2022-03-03 19:30:42.000,142.899,2.3817,1646335842,1646335858,2022-03-03 19:30:58.000,-16,6002
2022-03-03 19:33:04.899,2022-03-03 19:30:42.000,142.899,2.3817,1646335842,1646335859,2022-03-03 19:30:59.000,-17,6003
2022-03-03 19:33:04.899,2022-03-03 19:30:42.000,142.899,2.3817,1646335842,1646335860,2022-03-03 19:31:00.000,-18,6004
2022-03-03 19:33:04.899,2022-03-03 19:30:42.000,142.899,2.3817,1646335842,1646335861,2022-03-03 19:31:01.000,-19,6005
2022-03-03 19:33:04.899,2022-03-03 19:30:42.000,142.899,2.3817,1646335842,1646335862,2022-03-03 19:31:02.000,-20,6006
2022-03-03 19:33:04.899,2022-03-03 19:30:42.000,142.899,2.3817,1646335842,1646335863,2022-03-03 19:31:03.000,-21,6007
